Format Version,1.23,Take Name,BotSide_a_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.54.35.066 PM,Capture Start Frame,2380123,Total Frames in Take,1178,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
348,0.966667,-128.392426,-21.217512,-53.893101,3.057816,0.103220,0.084530,0.000721
349,0.969444,-127.854561,-19.253031,-52.268089,3.061986,0.103095,0.084893,0.000986
350,0.972222,-127.236633,-17.465616,-51.102169,3.066850,0.103431,0.085150,0.000756
351,0.975000,,,,,,,
352,0.977778,-124.962494,-13.060253,-47.419476,3.074344,0.105858,0.085179,0.001037
353,0.980556,-124.604179,-10.660810,-46.636566,3.079781,0.106018,0.084780,0.001114
354,0.983333,-124.316887,-8.674911,-45.439667,3.084659,0.106201,0.085618,0.000914
355,0.986111,,,,,,,
356,0.988889,-124.151161,-4.364169,-40.601860,3.091175,0.105586,0.086897,0.000998
357,0.991667,,,,,,,
358,0.994444,-123.770859,0.363849,-37.125828,3.099768,0.106511,0.087560,0.000335
359,0.997222,,,,,,,
360,1.000000,,,,,,,
361,1.002778,-123.827217,6.394929,-36.799309,3.121519,0.106831,0.088327,0.001396
362,1.005556,-123.355568,9.751473,-33.779736,3.123456,0.108940,0.087172,0.001126
363,1.008333,,,,,,,
364,1.011111,-123.879005,14.868012,-31.507277,3.135319,0.109792,0.088225,0.001207
365,1.013889,-126.209000,15.254217,-29.683332,3.141546,0.106817,0.091944,0.001085
366,1.016667,,,,,,,
367,1.019444,-125.389626,21.700275,-27.428343,3.152007,0.109792,0.088729,0.001427
368,1.022222,-124.738190,23.249731,-25.804867,3.158117,0.109908,0.088472,0.001886
369,1.025000,-127.355446,27.222364,-23.069410,3.162046,0.109933,0.088604,0.001049
370,1.027778,-126.983643,29.832047,-21.037683,3.167391,0.112302,0.087732,0.001329
371,1.030556,-127.440086,31.805449,-19.763937,3.173209,0.111426,0.087371,0.000833
372,1.033333,,,,,,,
373,1.036111,-129.763245,36.092674,-16.037926,3.185021,0.110347,0.088264,0.000939
374,1.038889,-131.236908,39.664215,-12.879708,3.189588,0.112514,0.087226,0.001178
375,1.041667,-131.912033,41.055580,-10.991383,3.195179,0.111530,0.087973,0.000962
376,1.044444,,,,,,,
377,1.047222,,,,,,,
378,1.050000,-136.859131,47.912491,-3.545897,3.212009,0.110390,0.087261,0.000937
379,1.052778,-138.315155,50.084469,-0.748342,3.217041,0.110351,0.087206,0.001208
380,1.055556,-140.984543,51.889462,2.864820,3.222619,0.110426,0.087961,0.001339
381,1.058333,,,,,,,
382,1.061111,-148.762115,57.789200,12.230383,3.230366,0.111064,0.087943,0.001589
383,1.063889,-153.103409,59.533295,17.088886,3.235628,0.111305,0.088018,0.001558
384,1.066667,-157.823288,61.205929,22.663877,3.241102,0.111826,0.088545,0.001636
385,1.069444,,,,,,,
386,1.072222,,,,,,,
387,1.075000,-173.657120,63.316544,40.144493,3.258409,0.112840,0.089984,0.001806
388,1.077778,,,,,,,
389,1.080556,-176.941040,62.880978,46.227097,3.272847,0.110956,0.089244,0.001590
390,1.083333,,,,,,,
