Format Version,1.23,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global
421,1.169444,-60.494904,-31.173466,71.965172,2.567424,0.107626,-1.855041,0.000811,
422,1.172222,,,,,,,,
423,1.175,-60.492889,-31.177256,71.967827,2.567429,0.107627,-1.855042,0.000469,
424,1.177778,-60.49786,-31.170355,71.962395,2.567422,0.107632,-1.855042,0.000732,
425,1.180556,-60.496948,-31.174416,71.964989,2.567427,0.107629,-1.855043,0.000726,
426,1.183333,-60.496101,-31.1756,71.966057,2.567429,0.107629,-1.855045,0.000626,
427,1.186111,-60.495144,-31.177593,71.967621,2.567431,0.107628,-1.855046,0.000458,
428,1.188889,-60.493328,-31.181221,71.970268,2.567435,0.107628,-1.855047,0.000512,
429,1.191667,-60.49334,-31.181719,71.970673,2.567437,0.107627,-1.855049,0.000529,
430,1.194444,,,,,,,,
431,1.197222,-60.491543,-31.185364,71.973236,2.567441,0.107628,-1.85505,0.000514,
432,1.2,-60.489727,-31.188478,71.975502,2.567445,0.107628,-1.855052,0.000688,
433,1.202778,-60.487911,-31.192112,71.978203,2.567449,0.107629,-1.855054,0.000522,
434,1.205556,-60.48645,-31.194086,71.979584,2.567451,0.107628,-1.855055,0.000421,
435,1.208333,-60.485607,-31.198475,71.982422,2.567456,0.107625,-1.855058,0.000571,
436,1.211111,,,,,,,,
437,1.213889,,,,,,,,
438,1.216667,-60.48328,-31.203314,71.985817,2.567461,0.107623,-1.85506,0.000557,
439,1.219444,-60.4814,-31.206871,71.988373,2.567464,0.107624,-1.855062,0.000502,
440,1.222222,-60.479706,-31.210232,71.990868,2.567468,0.107624,-1.855063,0.000528,
441,1.225,-60.48431,-31.20278,71.985481,2.56746,0.10763,-1.855062,0.000686,
442,1.227778,-60.482643,-31.206417,71.987923,2.567463,0.10763,-1.855064,0.000521,
443,1.230556,-60.481586,-31.210192,71.990479,2.567468,0.107627,-1.855065,0.000522,
444,1.233333,,,,,,,,
445,1.236111,,,,,,,,
446,1.238889,,,,,,,,
447,1.241667,-60.481068,-31.211138,71.990761,2.567468,0.107627,-1.855066,0.000607,
448,1.244444,-60.479843,-31.215109,71.993454,2.567472,0.107624,-1.855068,0.000518,
449,1.247222,,,,,,,,
450,1.25,,,,,,,,
451,1.252778,-60.478622,-31.21681,71.995003,2.567473,0.107623,-1.85507,0.000447,
452,1.255556,-60.475979,-31.220392,71.997345,2.567476,0.107624,-1.855072,0.000506,
453,1.258333,,,,,,,,
454,1.261111,-60.473907,-31.223787,71.999496,2.56748,0.107625,-1.855073,0.000461,
455,1.263889,-60.472126,-31.227327,72.001617,2.567483,0.107625,-1.855074,0.000475,
456,1.266667,-60.47076,-31.229258,72.003174,2.567486,0.107624,-1.855075,0.000454,
457,1.269444,,,,,,,,
458,1.272222,-60.469872,-31.233164,72.005997,2.56749,0.107621,-1.855078,0.000556,
459,1.275,,,,,,,,
460,1.277778,,,,,,,,
461,1.280556,-60.468845,-31.238165,72.009262,2.567496,0.107619,-1.85508,0.000575,
462,1.283333,,,,,,,,
463,1.286111,,,,,,,,
464,1.288889,-60.467064,-31.241575,72.011337,2.567499,0.10762,-1.85508,0.000478,
465,1.291667,-60.46632,-31.245367,72.013939,2.567503,0.107617,-1.855083,0.000571,
466,1.294444,-60.464046,-31.248991,72.016266,2.567507,0.107618,-1.855083,0.00053,
467,1.297222,-60.462883,-31.252644,72.018646,2.567512,0.107616,-1.855085,0.000533,
468,1.3,,,,,,,,
469,1.302778,,,,,,,,
470,1.305556,-60.461075,-31.25597,72.02066,2.567515,0.107616,-1.855086,0.000474,
471,1.308333,,,,,,,,
472,1.311111,-60.458771,-31.258379,72.022484,2.567518,0.107617,-1.855088,0.000466,
473,1.313889,-60.457558,-31.260178,72.023659,2.567521,0.107616,-1.855089,0.000431,
474,1.316667,-60.45647,-31.263922,72.026054,2.567525,0.107613,-1.85509,0.000527,
475,1.319444,-60.455112,-31.265898,72.027443,2.567528,0.107613,-1.855092,0.000431,
476,1.322222,-60.453362,-31.269211,72.02951,2.567533,0.107614,-1.855092,0.000557,
477,1.325,-60.452496,-31.270573,72.030388,2.567534,0.107613,-1.855093,0.000416,
478,1.327778,-60.451115,-31.272438,72.031662,2.567538,0.107613,-1.855094,0.000427,
479,1.330556,-60.450214,-31.273859,72.032845,2.56754,0.107612,-1.855096,0.000461,
480,1.333333,,,,,,,,
481,1.336111,-60.452133,-31.276287,72.033585,2.567541,0.107608,-1.855097,0.00078,
482,1.338889,,,,,,,,
483,1.341667,-60.453068,-31.275009,72.0326,2.567539,0.107607,-1.855097,0.000524,
484,1.344444,-60.453781,-31.273718,72.031715,2.567537,0.107605,-1.855097,0.000532,
485,1.347222,-60.454784,-31.27252,72.031029,2.567535,0.107604,-1.855097,0.000558,
486,1.35,-60.454468,-31.273394,72.031387,2.567535,0.107603,-1.855098,0.00059,
487,1.352778,,,,,,,,
488,1.355556,-60.454994,-31.272234,72.030502,2.567533,0.107602,-1.855098,0.000533,
489,1.358333,,,,,,,,
490,1.361111,,,,,,,,
491,1.363889,-60.455036,-31.273016,72.031128,2.567534,0.107601,-1.855098,0.000626,
492,1.366667,,,,,,,,
493,1.369444,,,,,,,,
494,1.372222,,,,,,,,
495,1.375,-60.455917,-31.274982,72.03196,2.567535,0.107596,-1.8551,0.000615,
496,1.377778,,,,,,,,
497,1.380556,,,,,,,,
498,1.383333,-60.456375,-31.278425,72.033463,2.567538,0.107593,-1.855101,0.000631,
499,1.386111,,,,,,,,
500,1.388889,,,,,,,,
501,1.391667,-60.457722,-31.2803,72.033943,2.567538,0.107588,-1.855102,0.000612,
502,1.394444,,,,,,,,
503,1.397222,-60.464703,-31.273052,72.027992,2.567527,0.107594,-1.855099,0.000661,
504,1.4,-60.466103,-31.275164,72.028618,2.567527,0.10759,-1.855101,0.000646,
505,1.402778,-60.468178,-31.27655,72.028175,2.567526,0.107586,-1.855103,0.00068,
506,1.405556,,,,,,,,
507,1.408333,-60.469395,-31.275969,72.025772,2.567522,0.107587,-1.855104,0.000645,
508,1.411111,-60.471661,-31.272705,72.022293,2.567515,0.107588,-1.855105,0.000659,
509,1.413889,-60.474659,-31.26708,72.01799,2.56751,0.107591,-1.855105,0.00064,
510,1.416667,-60.480206,-31.260813,72.012901,2.5675,0.107596,-1.855102,0.000645,
511,1.419444,,,,,,,,
512,1.422222,-60.485554,-31.254202,72.007614,2.567492,0.107603,-1.8551,0.000624,
513,1.425,,,,,,,,
514,1.427778,-60.494015,-31.241159,71.998619,2.567477,0.107618,-1.855095,0.000805,
515,1.430556,-60.500648,-31.233871,71.992874,2.567466,0.107624,-1.855092,0.000635,
516,1.433333,-60.501953,-31.236195,71.993523,2.567467,0.107619,-1.855094,0.000683,
517,1.436111,-60.50338,-31.234091,71.991898,2.567463,0.107618,-1.855094,0.000596,
518,1.438889,-60.505894,-31.231491,71.98967,2.567458,0.107622,-1.855094,0.000649,
519,1.441667,-60.514389,-31.217628,71.980423,2.567443,0.107636,-1.85509,0.00079,
520,1.444444,-60.514801,-31.221516,71.981598,2.567443,0.107631,-1.855091,0.000648,
521,1.447222,-60.515594,-31.220137,71.98024,2.567441,0.10763,-1.855092,0.000565,
522,1.45,-60.516479,-31.222626,71.980797,2.567441,0.107625,-1.855093,0.000649,
523,1.452778,,,,,,,,
524,1.455556,,,,,,,,
525,1.458333,-60.51762,-31.225092,71.981552,2.567441,0.10762,-1.855095,0.000679,
526,1.461111,,,,,,,,
527,1.463889,-60.519405,-31.222799,71.979782,2.567438,0.107619,-1.855095,0.000615,
528,1.466667,,,,,,,,
529,1.469444,-60.519672,-31.223087,71.979599,2.567436,0.107618,-1.855096,0.000636,
530,1.472222,-60.52079,-31.225388,71.980141,2.567436,0.107613,-1.855098,0.000685,
531,1.475,-60.521488,-31.223192,71.979065,2.567433,0.107611,-1.855098,0.000623,
532,1.477778,,,,,,,,
533,1.480556,-60.522655,-31.225729,71.979874,2.567433,0.107606,-1.855101,0.00069,
534,1.483333,,,,,,,,
535,1.486111,-60.522991,-31.229691,71.981537,2.567434,0.107602,-1.855103,0.000677,
536,1.488889,-60.531502,-31.215693,71.971947,2.567419,0.107616,-1.855098,0.000785,
537,1.491667,-60.536301,-31.210089,71.967377,2.56741,0.107621,-1.855097,0.00065,
538,1.494444,-60.543678,-31.200804,71.960472,2.567398,0.107631,-1.855093,0.00072,
539,1.497222,,,,,,,,
540,1.5,-60.548431,-31.195015,71.955719,2.567389,0.107636,-1.855092,0.000646,
541,1.502778,-60.549545,-31.197655,71.956528,2.567389,0.107631,-1.855094,0.000678,
542,1.505556,,,,,,,,
543,1.508333,,,,,,,,
544,1.511111,-60.555145,-31.190634,71.950317,2.567378,0.107636,-1.855093,0.000626,
545,1.513889,-60.556343,-31.188694,71.948746,2.567374,0.107636,-1.855093,0.000604,
546,1.516667,,,,,,,,
547,1.519444,-60.557735,-31.186712,71.947075,2.567371,0.107635,-1.855094,0.000599,
548,1.522222,,,,,,,,
549,1.525,-60.55772,-31.187061,71.947052,2.567369,0.107634,-1.855094,0.000643,
550,1.527778,-60.563076,-31.181009,71.942085,2.56736,0.10764,-1.855092,0.000655,
551,1.530556,-60.567986,-31.175358,71.937477,2.567351,0.107645,-1.855091,0.000637,
552,1.533333,,,,,,,,
553,1.536111,-60.572269,-31.169989,71.933357,2.567345,0.10765,-1.855089,0.000647,
554,1.538889,-60.576855,-31.164484,71.92894,2.567337,0.107655,-1.855087,0.000638,
555,1.541667,-60.577633,-31.163033,71.927879,2.567334,0.107653,-1.855088,0.000608,
556,1.544444,,,,,,,,
557,1.547222,-60.577038,-31.164125,71.928467,2.567334,0.107652,-1.855089,0.00063,
558,1.55,,,,,,,,
559,1.552778,-60.57634,-31.164518,71.928894,2.567334,0.10765,-1.85509,0.000639,
560,1.555556,-60.577374,-31.162731,71.927521,2.567331,0.107649,-1.85509,0.00059,
561,1.558333,-60.578583,-31.160933,71.926224,2.567328,0.107648,-1.85509,0.000603,
562,1.561111,,,,,,,,
563,1.563889,-60.583881,-31.154928,71.921623,2.56732,0.107655,-1.855088,0.000644,
564,1.566667,-60.589462,-31.148413,71.916679,2.567311,0.107661,-1.855085,0.000636,
565,1.569444,-60.594845,-31.142071,71.911858,2.567303,0.107667,-1.855082,0.000638,
566,1.572222,,,,,,,,
567,1.575,-60.595314,-31.144819,71.912849,2.567304,0.107662,-1.855085,0.000673,
568,1.577778,,,,,,,,
569,1.580556,-60.595848,-31.143509,71.91185,2.567302,0.10766,-1.855086,0.000608,
570,1.583333,-60.600842,-31.137535,71.907104,2.567294,0.107666,-1.855084,0.000626,
571,1.586111,-60.606113,-31.131315,71.902351,2.567286,0.107672,-1.855081,0.000646,
572,1.588889,,,,,,,,
573,1.591667,-60.605709,-31.132408,71.902946,2.567286,0.107671,-1.855083,0.000623,
574,1.594444,-60.605206,-31.133499,71.903374,2.567287,0.107669,-1.855084,0.000624,
575,1.597222,,,,,,,,
576,1.6,-60.60603,-31.13203,71.90213,2.567286,0.107668,-1.855086,0.000606,
577,1.602778,-60.607368,-31.130043,71.900558,2.567284,0.107667,-1.855086,0.000608,
578,1.605556,,,,,,,,
579,1.608333,-60.607487,-31.134195,71.90229,2.567286,0.107663,-1.855088,0.000687,
580,1.611111,-60.615192,-31.12257,71.894035,2.567274,0.107676,-1.855085,0.000819,
581,1.613889,-60.622929,-31.109671,71.885315,2.567261,0.10769,-1.855081,0.000804,
582,1.616667,-60.62653,-31.104153,71.880768,2.567255,0.107695,-1.855082,0.000687,
583,1.619444,-60.62603,-31.105591,71.881454,2.567256,0.107694,-1.855083,0.000642,
584,1.622222,-60.629856,-31.100826,71.87764,2.56725,0.107698,-1.855082,0.00065,
585,1.625,-60.631645,-31.099024,71.875587,2.567246,0.1077,-1.855083,0.000645,
586,1.627778,-60.630833,-31.100628,71.876373,2.567247,0.107698,-1.855084,0.000633,
587,1.630556,-60.630783,-31.105385,71.878349,2.567251,0.107693,-1.855086,0.000692,
588,1.633333,-60.630394,-31.109993,71.880058,2.567254,0.107688,-1.855088,0.000647,
589,1.636111,-60.629589,-31.111593,71.880508,2.567255,0.107687,-1.855089,0.000601,
590,1.638889,,,,,,,,
591,1.641667,-60.629986,-31.114609,71.881683,2.567257,0.107681,-1.855092,0.000682,
592,1.644444,,,,,,,,
593,1.647222,-60.629295,-31.116009,71.882217,2.567258,0.107679,-1.855093,0.000637,
594,1.65,,,,,,,,
595,1.652778,-60.628769,-31.11727,71.882652,2.567258,0.107678,-1.855094,0.000629,
596,1.655556,-60.629765,-31.115757,71.881119,2.567257,0.107676,-1.855093,0.000571,
597,1.658333,,,,,,,,
598,1.661111,-60.637573,-31.100918,71.87146,2.567244,0.107691,-1.855088,0.000762,
599,1.663889,-60.643078,-31.093958,71.866135,2.567235,0.107698,-1.855085,0.000628,
600,1.666667,,,,,,,,
601,1.669444,-60.648815,-31.087793,71.860992,2.567227,0.107705,-1.855081,0.000671,
602,1.672222,-60.654346,-31.081272,71.856041,2.567218,0.107711,-1.855078,0.000639,
603,1.675,-60.659367,-31.074499,71.850883,2.567211,0.107717,-1.855075,0.000616,
604,1.677778,,,,,,,,
605,1.680556,-60.664101,-31.068226,71.845184,2.567203,0.107723,-1.855075,0.000697,
606,1.683333,-60.66423,-31.0674,71.845177,2.567203,0.107721,-1.855076,0.0006,
607,1.686111,-60.66354,-31.069069,71.846519,2.567205,0.107719,-1.855077,0.000632,
608,1.688889,-60.663574,-31.068951,71.846504,2.567204,0.107717,-1.855077,0.000579,
609,1.691667,,,,,,,,
610,1.694444,-60.664055,-31.068161,71.8451,2.567203,0.107716,-1.855078,0.000556,
611,1.697222,-60.665802,-31.069489,71.84433,2.567202,0.107711,-1.855081,0.000675,
612,1.7,,,,,,,,
613,1.702778,,,,,,,,
614,1.705556,-60.666233,-31.069855,71.843307,2.5672,0.107711,-1.855083,0.000617,
615,1.708333,-60.665791,-31.073402,71.844925,2.567203,0.107705,-1.855084,0.00068,
616,1.711111,,,,,,,,
617,1.713889,-60.669033,-31.070206,71.839439,2.567196,0.107708,-1.855088,0.000561,
618,1.716667,-60.672592,-31.066637,71.833534,2.567189,0.10771,-1.855091,0.000595,
619,1.719444,-60.677727,-31.062597,71.825348,2.56718,0.107713,-1.855096,0.000693,
620,1.722222,-60.68248,-31.058445,71.819733,2.567172,0.107719,-1.855097,0.000813,
621,1.725,-60.688404,-31.054108,71.811394,2.567163,0.107725,-1.855101,0.000755,
622,1.727778,,,,,,,,
623,1.730556,-60.693375,-31.048931,71.806023,2.567156,0.10773,-1.855101,0.000879,
624,1.733333,-60.700493,-31.040943,71.798393,2.567146,0.107739,-1.8551,0.000947,
625,1.736111,-60.705772,-31.034101,71.793365,2.567137,0.107746,-1.855097,0.000619,
626,1.738889,,,,,,,,
627,1.741667,-60.704811,-31.035717,71.794563,2.567137,0.107744,-1.855097,0.000633,
628,1.744444,-60.705235,-31.034222,71.793739,2.567136,0.107742,-1.855098,0.000616,
629,1.747222,,,,,,,,
630,1.75,-60.705193,-31.037613,71.795364,2.567137,0.107735,-1.8551,0.000684,
631,1.752778,,,,,,,,
632,1.755556,-60.705002,-31.041147,71.797203,2.56714,0.107729,-1.855102,0.000693,
633,1.758333,-60.704838,-31.044596,71.799126,2.567142,0.107723,-1.855103,0.000691,
634,1.761111,,,,,,,,
635,1.763889,-60.711544,-31.030382,71.790474,2.567129,0.107736,-1.855099,0.00079,
636,1.766667,-60.710644,-31.035307,71.79306,2.567132,0.10773,-1.855101,0.000692,
637,1.769444,-60.709953,-31.04015,71.795639,2.567135,0.107725,-1.855103,0.000694,
638,1.772222,,,,,,,,
639,1.775,-60.709892,-31.043472,71.797325,2.567137,0.107719,-1.855105,0.000683,
640,1.777778,-60.710068,-31.041998,71.796593,2.567135,0.107717,-1.855105,0.00062,
641,1.780556,-60.709953,-31.045187,71.798195,2.567137,0.107711,-1.855107,0.000688,
642,1.783333,,,,,,,,
643,1.786111,-60.717697,-31.032265,71.789352,2.567123,0.107725,-1.855103,0.000804,
644,1.788889,-60.716972,-31.03681,71.791672,2.567126,0.10772,-1.855106,0.000679,
645,1.791667,,,,,,,,
646,1.794444,-60.716892,-31.035469,71.791084,2.567124,0.107718,-1.855106,0.000607,
647,1.797222,,,,,,,,
648,1.8,-60.716484,-31.038685,71.792946,2.567126,0.107712,-1.855108,0.000687,
649,1.802778,,,,,,,,
650,1.805556,-60.716038,-31.042231,71.794823,2.567128,0.107706,-1.85511,0.000692,
651,1.808333,,,,,,,,
652,1.811111,-60.717602,-31.042192,71.793564,2.567125,0.107705,-1.855112,0.000714,
653,1.813889,,,,,,,,
654,1.816667,-60.716545,-31.046963,71.796364,2.567127,0.107699,-1.855113,0.000696,
655,1.819444,,,,,,,,
656,1.822222,-60.716858,-31.045212,71.795334,2.567124,0.107698,-1.855114,0.000599,
657,1.825,-60.716095,-31.048685,71.797318,2.567125,0.107692,-1.855116,0.00069,
658,1.827778,,,,,,,,
659,1.830556,-60.722515,-31.036642,71.789734,2.567113,0.107706,-1.85511,0.000825,
660,1.833333,-60.721333,-31.041769,71.792519,2.567116,0.1077,-1.855112,0.000686,
661,1.836111,-60.719975,-31.04681,71.795319,2.567117,0.107695,-1.855114,0.000685,
662,1.838889,,,,,,,,
663,1.841667,-60.717842,-31.05221,71.79837,2.56712,0.10769,-1.855115,0.000656,
664,1.844444,-60.716488,-31.057611,71.801376,2.567122,0.107685,-1.855117,0.00069,
665,1.847222,-60.715519,-31.061184,71.803513,2.567123,0.107679,-1.855119,0.000682,
666,1.85,,,,,,,,
667,1.852778,,,,,,,,
668,1.855556,-60.714222,-31.066139,71.806442,2.567125,0.107674,-1.85512,0.000685,
669,1.858333,,,,,,,,
670,1.861111,-60.712555,-31.070883,71.808876,2.567127,0.107668,-1.855121,0.000625,
671,1.863889,-60.71183,-31.074568,71.810989,2.567128,0.107662,-1.855123,0.000684,
672,1.866667,,,,,,,,
673,1.869444,-60.710453,-31.079803,71.81398,2.56713,0.107657,-1.855124,0.000679,
674,1.872222,-60.708961,-31.084745,71.816887,2.567132,0.107652,-1.855126,0.000682,
675,1.875,,,,,,,,
676,1.877778,-60.707588,-31.089651,71.819427,2.567133,0.107647,-1.855127,0.000683,
677,1.880556,-60.705753,-31.094898,71.822166,2.567135,0.107642,-1.855128,0.000632,
678,1.883333,-60.705677,-31.093706,71.821609,2.567132,0.107641,-1.855127,0.000603,
679,1.886111,,,,,,,,
680,1.888889,-60.709305,-31.088419,71.817886,2.567122,0.107647,-1.855124,0.000649,
681,1.891667,-60.71188,-31.083979,71.815193,2.567114,0.107652,-1.855121,0.000686,
682,1.894444,-60.715218,-31.078157,71.811218,2.567105,0.107659,-1.855117,0.000624,
683,1.897222,-60.718147,-31.07345,71.80793,2.567097,0.107664,-1.855114,0.000645,
684,1.9,-60.715286,-31.075209,71.809441,2.567097,0.107661,-1.855114,0.000595,
685,1.902778,-60.714897,-31.073936,71.808792,2.567093,0.107661,-1.855113,0.000612,
686,1.905556,-60.712833,-31.075783,71.810265,2.567092,0.10766,-1.855113,0.000626,
687,1.908333,,,,,,,,
688,1.911111,-60.711086,-31.07579,71.810677,2.56709,0.107657,-1.855113,0.000592,
689,1.913889,-60.709583,-31.075726,71.810959,2.567087,0.107656,-1.855112,0.00058,
690,1.916667,-60.707905,-31.081013,71.814034,2.567089,0.107651,-1.855113,0.000683,
691,1.919444,-60.705669,-31.082699,71.815147,2.567088,0.10765,-1.855112,0.000582,
692,1.922222,-60.704105,-31.082512,71.815445,2.567084,0.107649,-1.855111,0.000587,
693,1.925,,,,,,,,
694,1.927778,-60.701149,-31.085093,71.817947,2.567084,0.107644,-1.85511,0.000606,
695,1.930556,,,,,,,,
696,1.933333,,,,,,,,
697,1.936111,,,,,,,,
698,1.938889,-60.698418,-31.085014,71.818878,2.567083,0.107642,-1.85511,0.000589,
699,1.941667,,,,,,,,
700,1.944444,-60.696579,-31.085188,71.819481,2.56708,0.107641,-1.855108,0.000595,
701,1.947222,,,,,,,,
702,1.95,-60.694305,-31.090786,71.822815,2.567083,0.107635,-1.855108,0.000642,
703,1.952778,-60.696205,-31.087036,71.820297,2.567076,0.10764,-1.855107,0.000648,
704,1.955556,-60.701511,-31.074673,71.812904,2.567062,0.107654,-1.855101,0.00077,
705,1.958333,-60.706505,-31.063063,71.805801,2.567047,0.107669,-1.855095,0.000833,
706,1.961111,-60.708797,-31.059473,71.803154,2.56704,0.107675,-1.855091,0.000682,
707,1.963889,-60.707424,-31.059114,71.802956,2.567038,0.107673,-1.85509,0.000575,
708,1.966667,-60.702938,-31.06245,71.80619,2.56704,0.10767,-1.855089,0.000841,
709,1.969444,,,,,,,,
710,1.972222,,,,,,,,
711,1.975,,,,,,,,
712,1.977778,-60.704338,-31.059654,71.80394,2.567034,0.107675,-1.855087,0.000662,
713,1.980556,-60.706188,-31.055874,71.801315,2.567027,0.107681,-1.855083,0.000675,
714,1.983333,-60.708363,-31.051424,71.798332,2.567019,0.107686,-1.855079,0.000682,
715,1.986111,-60.713245,-31.039057,71.790977,2.567004,0.107701,-1.855073,0.000818,
716,1.988889,-60.718655,-31.025253,71.782875,2.56699,0.107716,-1.855067,0.000702,
717,1.991667,,,,,,,,
718,1.994444,-60.722198,-31.019852,71.779114,2.566981,0.107723,-1.855062,0.000657,
719,1.997222,,,,,,,,
720,2,-60.725418,-31.016003,71.775841,2.566972,0.107729,-1.855057,0.000684,
721,2.002778,-60.722424,-31.018703,71.777573,2.566971,0.107727,-1.855057,0.000602,
722,2.005556,-60.718975,-31.02191,71.779861,2.566971,0.107726,-1.855056,0.000622,
723,2.008333,-60.721081,-31.017788,71.776924,2.566964,0.107732,-1.855052,0.000671,
724,2.011111,-60.724728,-31.012501,71.773155,2.566954,0.107739,-1.855046,0.000696,
725,2.013889,-60.726788,-31.009916,71.770927,2.566947,0.107745,-1.855042,0.000728,
726,2.016667,-60.725677,-31.009991,71.770866,2.566944,0.107748,-1.85504,0.000656,
727,2.019444,-60.723797,-31.010578,71.771538,2.566941,0.107746,-1.855039,0.00058,
728,2.022222,-60.720684,-31.013605,71.773506,2.566942,0.107744,-1.855039,0.00059,
729,2.025,-60.719318,-31.014099,71.773598,2.566938,0.107746,-1.855037,0.000632,
730,2.027778,-60.721127,-31.011312,71.771652,2.566932,0.107752,-1.855033,0.000731,
731,2.030556,-60.724125,-31.006874,71.768585,2.566923,0.107757,-1.855028,0.000764,
732,2.033333,-60.722534,-31.006897,71.768867,2.566921,0.107756,-1.855027,0.000584,
733,2.036111,-60.721638,-31.006857,71.76857,2.566917,0.107758,-1.855025,0.000643,
734,2.038889,-60.726112,-30.998705,71.762268,2.566905,0.107768,-1.855021,0.000685,
735,2.041667,-60.729748,-30.993526,71.75827,2.566897,0.107774,-1.855016,0.00064,
736,2.044444,-60.72509,-30.999275,71.762878,2.566899,0.10777,-1.855016,0.000642,
737,2.047222,,,,,,,,
738,2.05,-60.722198,-31.00503,71.76609,2.566903,0.107764,-1.855016,0.000686,
739,2.052778,,,,,,,,
740,2.055556,-60.719181,-31.007256,71.767662,2.566904,0.107762,-1.855016,0.000627,
741,2.058333,-60.717533,-31.007549,71.768066,2.566902,0.10776,-1.855015,0.00059,
742,2.061111,-60.723225,-31.000343,71.762093,2.56689,0.10777,-1.85501,0.00078,
743,2.063889,-60.727165,-30.99448,71.757721,2.566881,0.107777,-1.855005,0.000656,
744,2.066667,-60.732307,-30.986553,71.75206,2.566873,0.107786,-1.854999,0.000753,
745,2.069444,-60.72884,-30.990103,71.754509,2.566875,0.107783,-1.854998,0.000624,
746,2.072222,,,,,,,,
747,2.075,-60.727798,-30.990099,71.754204,2.566873,0.107786,-1.854997,0.000639,
748,2.077778,-60.724255,-30.993896,71.756721,2.566875,0.107783,-1.854996,0.000617,
749,2.080556,,,,,,,,
750,2.083333,,,,,,,,
751,2.086111,,,,,,,,
752,2.088889,-60.722672,-30.994152,71.757004,2.566875,0.107781,-1.854995,0.000581,
753,2.091667,,,,,,,,
754,2.094444,,,,,,,,
755,2.097222,-60.727062,-30.987282,71.7519,2.566866,0.107788,-1.85499,0.000755,
756,2.1,-60.723949,-30.99,71.753883,2.566868,0.107786,-1.85499,0.000656,
757,2.102778,,,,,,,,
758,2.105556,-60.723625,-30.98698,71.75219,2.566866,0.107787,-1.854988,0.000657,
759,2.108333,-60.726692,-30.981066,71.747559,2.566859,0.107793,-1.854985,0.000641,
760,2.111111,,,,,,,,
761,2.113889,-60.732395,-30.972336,71.741249,2.56685,0.107801,-1.854979,0.000689,
762,2.116667,-60.732929,-30.969837,71.739098,2.566848,0.107804,-1.854976,0.000677,
763,2.119444,,,,,,,,
764,2.122222,,,,,,,,
765,2.125,-60.73838,-30.962109,71.732925,2.566839,0.107811,-1.85497,0.000751,
